,Issue_id,Duplicated_issue,Title,Description
190,191.0,,"['verbose', 'message', 'confuse', 'gfmhei']","['select', 'unshared', 'project', 'compare', 'withversion', 'projtxt', 'versions', 'compare', 'replace', 'withversion', 'resource', 'load', 'resource', 'server', 'permission', 'access', 'reason', 'projtxt', 'versions', 'replace', 'message', 'confuse', 'especially', 'try', 'want', 'versions', 'select', 'failure', 'strange', 'message', 'message', 'clearer']"
191,192.0,,['ignore'],"['repeat', 'create', 'cvsignore', 'content', 'create', 'navigator', 'edit', 'resaved', 'disappear']"
192,193.0,,"['compare', 'stream']","['project', 'content', 'release', 'stream', 'workspace', 'delete', 'release', 'deletion', 'workspace', 'compare', 'stream', 'content', 'compare', 'dialog', 'compare', 'workspace', 'claim', 'instead', 'dialog', 'say', 'resource', 'stream', 'stream', 'label', 'version', 'resource', 'history', 'placeholder']"
193,194.0,,"['message', 'versioning', 'ignore', 'project']","['global', 'ignore', 'pattern', 'bazproject', 'create', 'simple', 'project', 'call', 'bazproject', 'dialog', 'versioning', 'problems', 'message', 'follow', 'resources', 'versioned', 'detail', 'doesnt', 'resources', 'versioned']"
194,195.0,,"['compare', 'compare', 'editor', 'doesnt', 'create']","['release', 'project', 'stream', 'delete', 'locally', 'select', 'project', 'compare', 'stream', 'select', 'compare', 'editor', 'document', 'happen', 'create']"
195,196.0,,"['catch', 'outgo', 'folder', 'deletion']","['start', 'follow', 'structure', 'jfinalsmoke', 'abctxt', 'replace', 'stream', 'project', 'cancel', 'replace', 'middle', 'delete', 'project', 'teamsynchronize', 'stream', 'catchuprelease', 'select', 'catchup', 'occur', 'dialog', 'problems', 'synchronization', 'message', 'errors', 'add', 'detail', 'problems', 'create', 'parent', 'problems', 'create', 'parent', 'catchup', 'successful', 'dialog', 'pretty', 'happen', 'cancel', 'resuscitate', 'deletions', 'succeed', 'dialog', 'apparent', 'reason']"
196,197.0,,"['project', 'compare', 'edit', 'mark', 'gfmrmh']","['compare', 'project', 'folder', 'stream', 'resource', 'select', 'change', 'lefthand', 'visual', 'indication', 'change', 'furthermore', 'close', 'compare', 'editor', 'prompt', 'change', 'wait', 'compare', 'itpjui', 'compare', 'problematic']"
197,198.0,,"['message', 'add', 'workspace', 'gfmrrm']","['follow', 'structure', 'locally', 'jproject', 'folder', 'release', 'stream', 'delete', 'folder', 'locally', 'select', 'repositories', 'choose', 'workspace', 'dialog', 'appear', 'errors', 'add', 'project', 'message', 'errors', 'add', 'project', 'detail', 'resource', 'jprojectfolder', 'resource', 'jprojectfolder', 'errors', 'add', 'project', 'add']"
198,199.0,,"['delete', 'package', 'delete', 'previous', 'history', 'gfodbh']","['delete', 'package', 'project', 'decide', 'want', 'want', 'history', 'particular', 'package', 'history', 'package', 'versions', 'problem', 'apparently', 'eclipse', 'history', 'delete', 'rename', 'package', 'project', 'actual', 'package', 'problem', 'repository', 'homecvsswt', 'cvslnx', 'swtshipping', 'stream', 'project', 'package', 'package', 'definitely', 'exist', 'jeanmichel', 'release', 'deletions', 'subdirectory', 'parent', 'directory', 'release', 'directory', 'recover', 'eclipse', 'verify', 'expect', 'strange', 'directory', 'directory', 'recover', 'directory', 'delete', 'directly', 'decide', 'delete', 'package']"
199,200.0,,"['properties', 'shouldnt', 'properties', 'gkbced']","['depend', 'selection', 'properties', 'determine', 'display', 'string', 'properties', 'properties', 'altogether', 'applicable', 'wait', 'itpvcm', 'modification', 'allow']"
200,201.0,,"['version', 'proposer', 'gfzcas']","['version', 'repository', 'official', 'encounter', 'problem', 'propose', 'version', 'helpful']"
201,202.0,,['connection'],"['version', 'synchronize', 'project', 'follow', 'jeanmichel', 'review', 'follow', 'close', 'calculation', 'correct', 'bring', 'flush', 'close', 'connection', 'appear', 'positive', 'jeanmichel', 'reproduce', 'install', 'cvslnx', 'development', 'instal', 'machine', 'jeanmichel', 'instal', 'cvslnx', 'extssh', 'connection', 'method', 'development']"
202,203.0,,"['ecorner', 'miss', 'nature', 'add', 'project', 'source', 'repository', 'ggmajc']","['successfully', 'connect', 'sourceforge', 'repository', 'connection', 'add', 'project', 'workspace', 'natureless', 'assign', 'nature', 'workaround', 'manually', 'create', 'vcmmeta', 'release', 'delete', 'project', 'project', 'work', 'release', 'permissions', 'particular', 'repository', 'vcmmeta', 'project', 'workspace', 'prompt', 'project', 'natures', 'assign', 'jeanmichel', 'problem', 'workaround', 'instead', 'have', 'manually', 'create', 'vcmmeta', 'create', 'project', 'workspace', 'project', 'retain', 'nature', 'destination', 'project', 'vcmmeta', 'classpath', 'release', 'provide', 'facilities', 'add', 'nature', 'ensure', 'project', 'correctly', 'reflect', 'vcmmeta', 'people', 'configure', 'nature', 'specific', 'value', 'extension', 'people', 'register', 'choose', 'configure', 'natures', 'project', 'similar', 'wizard', 'happen', 'initiate', 'project', 'creation', 'programatically', 'facility', 'natures', 'choose', 'configure', 'prompt', 'project', 'vcmmeta', 'load', 'project', 'overtop']"
203,204.0,,"['version', 'actual', 'version', 'ggnlnu']","['version', 'display', 'stream', 'suffix', 'generally', 'useless', 'instead', 'version', 'timestamp', 'load', 'stream', 'care', 'stream', 'optional', 'stream', 'action', 'necessary', 'navigate', 'project', 'streamserver', 'connection', 'synthetic', 'jeanmichel', 'stream', 'useless', 'work', 'stream', 'multiple', 'stream', 'useful', 'understand', 'version', 'timestamp', 'version', 'number', 'outgo', 'change', 'status', 'propagate', 'parent', 'switch', 'version', 'navigator', 'useful', 'project', 'version', 'enter', 'unclear', 'provide', 'individual', 'stamp', 'control', 'useful', 'load', 'project', 'version', 'display', 'version', 'alternative', 'display', 'mechanism', 'work', 'multiple', 'stream', 'project', 'modify', 'load', 'version', 'reverse', 'show', 'stream', 'version', 'create', 'project', 'version', 'stream', 'belong', 'mentionned', 'project', 'properties']"
204,205.0,,"['replicate', 'functionality']","['regular', 'necessary', 'project', 'version', 'repository', 'currently', 'difficult']"
205,206.0,,"['create', 'version', 'project', 'character', 'project']","['create', 'project', 'character', 'release', 'content', 'server', 'version', 'project', 'versioning', 'appear', 'project', 'version', 'create', 'figure', 'project', 'version', 'create', 'relate', 'itpvcmwinnt', 'version', 'create', 'contain', 'character', 'unrelated', 'limitation', 'read', 'history', 'readme']"
206,207.0,,"['repository', 'select', 'repository']","['create', 'repository', 'connection', 'select', 'create', 'repository', 'connection', 'different', 'repository', 'remain', 'select', 'select', 'create', 'connection', 'usually', 'expand', 'tunnel', 'newlycreated', 'repository', 'fill', 'await', 'advancements']"
207,208.0,,"['progress', 'inaccurate', 'load', 'project', 'version']","['load', 'project', 'version', 'repository', 'progress', 'monitor', 'reach', 'jeanmichel', 'progress', 'monitor', 'progress', 'logarithmic', 'resources', 'load', 'repository']"
208,209.0,,"['compare', 'version', 'load', 'project', 'version']","['repository', 'create', 'repository', 'connection', 'package', 'select', 'uimainjava', 'choose', 'compare', 'version', 'versions', 'compare', 'course', 'load', 'version', 'select', 'project', 'choose', 'compare', 'version', 'select', 'repository', 'choose', 'version', 'uimainjava', 'repository', 'theres', 'associate', 'repository', 'repositories', 'theres', 'repository', 'connection', 'assume', 'version', 'multiple', 'repository', 'connections', 'prompt', 'jeanmichel', 'comment', 'itpvcm', 'conflict', 'stream', 'version', 'workspace', 'maintain', 'project', 'versions', 'workspace', 'current', 'implementation', 'smarter', 'prompt', 'resource', 'manage', 'workaround', 'select', 'uimainjava', 'repositories', 'select', 'history', 'compare', 'versions', 'resources']"
209,210.0,,"['compare', 'version', 'miss', 'change']","['repository', 'create', 'repository', 'connection', 'package', 'uimainjava', 'modify', 'change', 'sdfgsdfg', 'select', 'project', 'compare', 'version', 'change', 'classpath', 'cvsignore', 'vcmmeta', 'buildproperties', 'folder', 'eclipse', 'launcher', 'uimainjava', 'intermediate', 'folders', 'project', 'version', 'share', 'information', 'associate', 'stream', 'meaningfully', 'compare', 'server', 'resources', 'obviously', 'intuitive', 'relate', 'itpvcm', 'conflict', 'stream', 'version', 'itpvcm', 'compare', 'version', 'load', 'project', 'version']"
210,211.0,,"['compare', 'editor', 'restore', 'startup']","['compare', 'editor', 'survive', 'shutdown', 'startup', 'compare', 'peruse', 'editors', 'persist', 'editor', 'reperform', 'compare', 'persistence', 'happen', 'getpersistable', 'object', 'compare', 'editor', 'reperform', 'comparation', 'editor', 'behaviour', 'better', 'current', 'behaviour', 'equivalent', 'behaviour', 'editors', 'editor', 'remember', 'edit', 'recreation', 'rediscover', 'content', 'general', 'compare', 'framework', 'return', 'codenullcode', 'editor', 'persist', 'return', 'codenullcode', 'editor', 'persist', 'public', 'getpersistable', 'return', 'log', 'itpjui', 'compare', 'editor', 'restore', 'startup']"
211,212.0,15169.0,"['history', 'versions', 'combine']","['painfull', 'differently', 'history', 'repository', 'history', 'appreciate', 'have', 'merge', 'have', 'general', 'history', 'simpler', 'transparent', 'generally', 'people', 'version', 'locate', 'confuse', 'understand', 'distinction', 'storage', 'mechanisms']"
212,213.0,,"['synchronize', 'different', 'version']","['attempt', 'synchronize', 'individual', 'previous', 'version', 'currently', 'synchronize', 'entire', 'project', 'synchronization', 'allow', 'interact', 'version', 'functionality', 'somewhat', 'painfull', 'entire', 'project', 'comparison', 'longer', 'disruptive', 'simply', 'change', 'wellknow', 'version', 'entire', 'project', 'compare', 'jeanmichel', 'itpvcm', 'compare', 'resource', 'stream', 'miss', 'functionality', 'workaround', 'history', 'editor', 'version', 'interest', 'alongside', 'editor', 'project', 'compare']"
213,214.0,,"['unimplemented', 'methods', 'vcmevent', 'ghfdsz']","['public', 'iteamstream', 'getteamstream', 'return', 'public', 'iresource', 'getresources', 'return', 'public', 'irepository', 'getrepository', 'return', 'itpvcmall', 'notification']"
214,215.0,123.0,"['compare', 'catchup', 'incoming', 'change']","['circumstances', 'perform', 'change', 'release', 'synchronize', 'release', 'version', 'happen', 'catchup', 'navigator', 'replace', 'stream', 'instead', 'debate', 'length', 'decide', 'catchup', 'load', 'incoming', 'change', 'example', 'project', 'incoming', 'change', 'outgo', 'change', 'invoke', 'project', 'incoming', 'change', 'release', 'outgo', 'change', 'verify', 'load', 'overwrite', 'outgo', 'change', 'common', 'pattern', 'possible']"
215,216.0,,"['stream', 'resource', 'history']","['change', 'useful', 'stream', 'resource', 'history', 'version', 'stream', 'history', 'parenthesis', 'version', 'useful', 'differentiate', 'columns']"
216,217.0,,['ghqogf'],"['minimize', 'eclipse', 'run', 'eclipse', 'workbench', 'crash', 'follow', 'print', 'console']"
217,218.0,,"['warn', 'unsaved', 'workspace', 'change']","['warn', 'unsaved', 'workspace', 'change', 'syncronize', 'stream']"
218,219.0,,"['contribute', 'documentation', 'gitbki']","['contribute', 'proper', 'documentation', 'feature', 'example', 'preference', 'require', 'creation', 'context', 'documentation', 'plugins', 'centrally', 'store', 'plugin', 'include', 'plugin', 'furthermore', 'documentation', 'available', 'accessible', 'perspective']"
219,220.0,,"['message', 'add', 'project', 'version', 'stream']","['add', 'multiple', 'project', 'stream', 'project', 'version', 'stream', 'message', 'appear', 'indicate', 'project', 'jeanmichel']"
220,221.0,,"['remove', 'undefined']","['prefix', 'reference', 'abstract', 'remove', 'undefined', 'environment', 'variable', 'duplicate', 'priority', 'severity', 'target', 'product', 'hasapar', 'compname', 'wsaweboti', 'answer', 'release', 'symptom', 'envname', 'phasefound', 'phaseinject', 'adddate', 'assigndate', 'lastupdate', 'responsedate', 'enddate', 'ownerlogin', 'decandio', 'originlogin', 'jheidebr', 'ownername', 'george', 'decandio', 'originname', 'heidebrecht', 'jheidebr', 'duplicate', 'defect', 'duplicate', 'feature', 'size', 'jheidebr', 'action', 'defect', 'discover', 'simulate', 'project', 'environment', 'accidentally', 'make', 'create', 'environment', 'variable', 'problem', 'undefined', 'environment', 'variable', 'remove', 'project', 'scenario', 'occur', 'development', 'environment', 'eclipse', 'variables', 'external', 'libraries', 'developer', 'create', 'project', 'mistypes', 'variable', 'foodri', 'check', 'project', 'second', 'developer', 'project', 'workspace', 'compile', 'errors', 'foodir', 'variable', 'misspell', 'developer', 'problem', 'remove', 'foodri', 'variable', 'replace', 'correct', 'foodir', 'project', 'closedopened', 'delete', 'variable', 'return', 'simple', 'create', 'variable', 'project', 'external', 'resource', 'commit', 'project', 'change', 'eclipse', 'delete', 'workspace', 'restart', 'eclipse', 'connect', 'repository', 'project', 'workspace', 'project', 'properties', 'remove', 'environment', 'variable', 'reopen', 'project', 'variable', 'return', 'contact', 'ask', 'clarification']"
221,222.0,,"['stream', 'incorrectly', 'enable']","['prefix', 'reference', 'abstract', 'stream', 'incorrectly', 'enable', 'duplicate', 'priority', 'severity', 'target', 'product', 'hasapar', 'compname', 'wsaweboti', 'answer', 'release', 'symptom', 'envname', 'phasefound', 'phaseinject', 'adddate', 'assigndate', 'lastupdate', 'responsedate', 'enddate', 'ownerlogin', 'decandio', 'originlogin', 'jheidebr', 'ownername', 'george', 'decandio', 'originname', 'heidebrecht', 'jheidebr', 'duplicate', 'defect', 'duplicate', 'feature', 'size', 'jheidebr', 'action', 'perspective', 'repositories', 'editor', 'incorrectly', 'enable', 'menuitems', 'repositories', 'stream', 'menuitem', 'enable', 'create', 'stream', 'repository', 'enable', 'stream', 'exist', 'make', 'action', 'listener']"
222,223.0,,"['stream', 'merger', 'confuse']","['prefix', 'reference', 'abstract', 'release', 'repository', 'duplicate', 'priority', 'postbeta', 'severity', 'target', 'product', 'hasapar', 'compname', 'wsaweboti', 'answer', 'release', 'symptom', 'envname', 'phasefound', 'phaseinject', 'adddate', 'assigndate', 'lastupdate', 'responsedate', 'enddate', 'ownerlogin', 'decandio', 'originlogin', 'jheidebr', 'ownername', 'george', 'decandio', 'originname', 'heidebrecht', 'jheidebr', 'modify', 'wasleski', 'duplicate', 'defect', 'duplicate', 'feature', 'size', 'jheidebr', 'action', 'release', 'repository', 'decide', 'current', 'change', 'change', 'copy', 'click', 'editor', 'choose', 'editor', 'indicate', 'action', 'nonobvious', 'behaviour', 'possibility', 'change', 'document', 'defect', 'block', 'wasleski', 'action', 'modify', 'priority', 'priority', 'postbeta']"
